date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:29	745/745	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=32	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexd4c3.html	(from http://jx2.info/?p=32)
18:39:30	748/748	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=31	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexc887.html	(from http://jx2.info/?p=31)
18:39:30	2284/2284	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:08%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D31	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexcbcb.json	(from http://jx2.info/?p=31)
18:39:31	2377/2377	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:09%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D22	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index4194.json	(from http://jx2.info/?p=22)
18:39:31	766/766	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=22	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index579c.html	(from http://jx2.info/?p=22)
18:39:32	8473/8473	---MC-	200	added ('OK')	application/rss+xml	etag:%220e2871abf55bdcda7f3e296c67eb0945%22	http://jx2.info/?feed=rss2&cat=5	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index25cd.html	(from http://jx2.info/?cat=5)
18:39:32	5714/5714	---M--	200	added ('OK')	image/jpeg	etag:%221652-5a59b3e1aa200%22	http://jx2.info/uploads/cam-nang/14052020/chuthuonghoi1.JPG	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/uploads/cam-nang/14052020/chuthuonghoi1.jpg	(from http://jx2.info/?p=22)
18:39:33	5332/5332	---M--	200	added ('OK')	image/jpeg	etag:%2214d4-5a59b3e392680%22	http://jx2.info/uploads/cam-nang/14052020/chuthuonghoi2.JPG	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/uploads/cam-nang/14052020/chuthuonghoi2.jpg	(from http://jx2.info/?p=22)
18:39:33	2356/2356	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:12%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D21	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexf4dc.json	(from http://jx2.info/?p=21)
18:39:34	767/767	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=21	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexc6eb.html	(from http://jx2.info/?p=21)
18:39:34	43405/43405	---M--	200	added ('OK')	image/jpeg	etag:%22492fae1c-a98d%22	https://img.zing.vn/volam2/images/danhsachbaiviet/monphai/hinhmonphai/ngamy.jpg	C:/My%20Web%20Sites/http___jx2.info_/img.zing.vn/volam2/images/danhsachbaiviet/monphai/hinhmonphai/ngamy.jpg	(from http://jx2.info/?p=32)
18:39:34	2401/2401	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:13%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D20	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexd2ed.json	(from http://jx2.info/?p=20)
18:39:34	771/771	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=20	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index001f.html	(from http://jx2.info/?p=20)
18:39:35	2356/2356	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:14%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D19	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexa738.json	(from http://jx2.info/?p=19)
18:39:35	421171/421171	---M--	200	added ('OK')	image/jpeg	etag:%2266d33-5a5749c7117c0%22	http://jx2.info/wp-content/themes/VLTK2/images/404.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/wp-content/themes/VLTK2/images/404.jpg	(from http://jx2.info/wp-content/themes/VLTK2/style.css?ver=5.4.1)
18:39:35	764/764	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=19	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index63fc.html	(from http://jx2.info/?p=19)
18:39:37	797/797	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=12	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexebe7.html	(from http://jx2.info/?p=12)
18:39:37	2488/2488	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:15%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D12	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index7101.json	(from http://jx2.info/?p=12)
18:39:37	46872/46872	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20May%202021%2011:35:14%20GMT	http://jx2.info/?p=18	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index0735.html	(from http://jx2.info/?p=19)
18:39:46	49096/49096	---M--	200	added ('OK')	image/jpeg	etag:%22bfc8-5a5931b93cd40%22	http://jx2.info/uploads/cam-nang/can-biet/240108/ai4.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/uploads/cam-nang/can-biet/240108/ai4.jpg	(from http://jx2.info/?p=12)
18:39:47	54326/54326	---M--	200	added ('OK')	image/jpeg	etag:%22d436-5a5931b660680%22	http://jx2.info/uploads/cam-nang/can-biet/240108/ai3.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/uploads/cam-nang/can-biet/240108/ai3.jpg	(from http://jx2.info/?p=12)
18:39:47	61896/61896	---M--	200	added ('OK')	image/jpeg	etag:%22f1c8-5a5931b478200%22	http://jx2.info/uploads/cam-nang/can-biet/240108/ai2.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/uploads/cam-nang/can-biet/240108/ai2.jpg	(from http://jx2.info/?p=12)
18:39:48	2509/2509	---M--	200	added ('OK')	application/json	date:Sat,%2022%20May%202021%2011:35:27%20GMT	http://jx2.info/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Fjx2.info%2F%3Fp%3D11	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/index056b.json	(from http://jx2.info/?p=11)
18:39:48	792/792	---M--	200	added ('OK')	application/rss+xml	etag:%22cf1ceb0673b7ca063b7d5ae52daeef3e%22	http://jx2.info/?feed=rss2&p=11	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/indexa9b6.html	(from http://jx2.info/?p=11)
18:39:53	45588/45588	---M--	200	added ('OK')	image/jpeg	etag:%22b214-5a5931bb251c0%22	http://jx2.info/uploads/cam-nang/can-biet/240108/ai5.jpg	C:/My%20Web%20Sites/http___jx2.info_/jx2.info/uploads/cam-nang/can-biet/240108/ai5.jpg	(from http://jx2.info/?p=12)
