ID	Type	Title	Remark	BaguaFlag	SpecialOpStr	SpecialOpDesc	BangdingFlag	BatchNum	LimitTaskValue_0	LimitTaskValue_1	CostTaskValue_0	LimitDesc	CostItem_0	CostItem_1	CostItem_2	CostItem_3	CostItem_4	CostVMoney_0	CostVMoney_1	CostVMoney_2	StatKey
31187	1	N﹏g c蕄 v?kh?Di謚 Dng	五毒蛊师耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;11;9005;1	2;1;30438;800							
31188	1	N﹏g c蕄 v?kh?Di謚 Dng	昆仑天师耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;2;9006;1	2;1;30438;800							
31189	1	N﹏g c蕄 v?kh?Di謚 Dng	昆仑天师耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;2;9006;1	2;1;30438;800							
31190	1	N﹏g c蕄 v?kh?Di謚 Dng	翠烟舞仙耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;13;9010;1	2;1;30438;800							
31191	1	N﹏g c蕄 v?kh?Di謚 Dng	翠烟舞仙耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;13;9010;1	2;1;30438;800							
31192	1	N﹏g c蕄 v?kh?Di謚 Dng	翠烟灵女耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;12;9011;1	2;1;30438;800							
31193	1	N﹏g c蕄 v?kh?Di謚 Dng	翠烟灵女耀阳武器+800个金纹虎符至战狂武器		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;12;9011;1	2;1;30438;800							
31194	1	N﹏g c蕄 N鉵 Di謚 Dng	少林俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3128;1	2;1;30438;500							
31195	1	N﹏g c蕄 N鉵 Di謚 Dng	少林俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3129;1	2;1;30438;500							
31196	1	N﹏g c蕄 N鉵 Di謚 Dng	少林禅宗耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3130;1	2;1;30438;500							
31197	1	N﹏g c蕄 N鉵 Di謚 Dng	少林禅宗耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3131;1	2;1;30438;500							
31198	1	N﹏g c蕄 N鉵 Di謚 Dng	少林武僧耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3132;1	2;1;30438;500							
31199	1	N﹏g c蕄 N鉵 Di謚 Dng	少林武僧耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3133;1	2;1;30438;500							
31200	1	N﹏g c蕄 N鉵 Di謚 Dng	唐门耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3134;1	2;1;30438;500							
31201	1	N﹏g c蕄 N鉵 Di謚 Dng	唐门耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3135;1	2;1;30438;500							
31202	1	N﹏g c蕄 N鉵 Di謚 Dng	唐门耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3136;1	2;1;30438;500							
31203	1	N﹏g c蕄 N鉵 Di謚 Dng	唐门耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3137;1	2;1;30438;500							
31204	1	N﹏g c蕄 N鉵 Di謚 Dng	峨嵋佛家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3138;1	2;1;30438;500							
31205	1	N﹏g c蕄 N鉵 Di謚 Dng	峨嵋佛家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3139;1	2;1;30438;500							
31206	1	N﹏g c蕄 N鉵 Di謚 Dng	峨嵋俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3140;1	2;1;30438;500							
31207	1	N﹏g c蕄 N鉵 Di謚 Dng	峨嵋俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3141;1	2;1;30438;500							
31208	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮净衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3142;1	2;1;30438;500							
31209	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮净衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3143;1	2;1;30438;500							
31210	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮净衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3144;1	2;1;30438;500							
31211	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮净衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3145;1	2;1;30438;500							
31212	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮污衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3146;1	2;1;30438;500							
31213	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮污衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3147;1	2;1;30438;500							
31214	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮污衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3148;1	2;1;30438;500							
31215	1	N﹏g c蕄 N鉵 Di謚 Dng	丐帮污衣耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3149;1	2;1;30438;500							
31216	1	N﹏g c蕄 N鉵 Di謚 Dng	武当道家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3150;1	2;1;30438;500							
31217	1	N﹏g c蕄 N鉵 Di謚 Dng	武当道家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3151;1	2;1;30438;500							
31218	1	N﹏g c蕄 N鉵 Di謚 Dng	武当道家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3152;1	2;1;30438;500							
31219	1	N﹏g c蕄 N鉵 Di謚 Dng	武当道家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3153;1	2;1;30438;500							
31220	1	N﹏g c蕄 N鉵 Di謚 Dng	武当俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3154;1	2;1;30438;500							
31221	1	N﹏g c蕄 N鉵 Di謚 Dng	武当俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3155;1	2;1;30438;500							
31222	1	N﹏g c蕄 N鉵 Di謚 Dng	武当俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3156;1	2;1;30438;500							
31223	1	N﹏g c蕄 N鉵 Di謚 Dng	武当俗家耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3157;1	2;1;30438;500							
31224	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门枪骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3158;1	2;1;30438;500							
31225	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门枪骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3159;1	2;1;30438;500							
31226	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门枪骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3160;1	2;1;30438;500							
31227	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门枪骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3161;1	2;1;30438;500							
31228	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门弓骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3162;1	2;1;30438;500							
31229	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门弓骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3163;1	2;1;30438;500							
31230	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门弓骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3164;1	2;1;30438;500							
31231	1	N﹏g c蕄 N鉵 Di謚 Dng	杨门弓骑耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3165;1	2;1;30438;500							
31232	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒邪侠耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3166;1	2;1;30438;500							
31233	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒邪侠耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3167;1	2;1;30438;500							
31234	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒邪侠耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3168;1	2;1;30438;500							
31235	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒邪侠耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3169;1	2;1;30438;500							
31236	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒蛊师耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3170;1	2;1;30438;500							
31237	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒蛊师耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3171;1	2;1;30438;500							
31238	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒蛊师耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3172;1	2;1;30438;500							
31239	1	N﹏g c蕄 N鉵 Di謚 Dng	五毒蛊师耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3173;1	2;1;30438;500							
31240	1	N﹏g c蕄 N鉵 Di謚 Dng	昆仑天师耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3174;1	2;1;30438;500							
31241	1	N﹏g c蕄 N鉵 Di謚 Dng	昆仑天师耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3175;1	2;1;30438;500							
31242	1	N﹏g c蕄 N鉵 Di謚 Dng	翠烟舞仙耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3188;1	2;1;30438;500							
31243	1	N﹏g c蕄 N鉵 Di謚 Dng	翠烟舞仙耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3189;1	2;1;30438;500							
31244	1	N﹏g c蕄 N鉵 Di謚 Dng	翠烟灵女耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3190;1	2;1;30438;500							
31245	1	N﹏g c蕄 N鉵 Di謚 Dng	翠烟灵女耀阳头+500个金纹虎符至战狂头		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;103;3191;1	2;1;30438;500							
31246	1	N﹏g c蕄 竜 Di謚 Dng	少林俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3128;1	2;1;30438;500							
31247	1	N﹏g c蕄 竜 Di謚 Dng	少林俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3129;1	2;1;30438;500							
31248	1	N﹏g c蕄 竜 Di謚 Dng	少林禅宗耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3130;1	2;1;30438;500							
31249	1	N﹏g c蕄 竜 Di謚 Dng	少林禅宗耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3131;1	2;1;30438;500							
31250	1	N﹏g c蕄 竜 Di謚 Dng	少林武僧耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3132;1	2;1;30438;500							
31251	1	N﹏g c蕄 竜 Di謚 Dng	少林武僧耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3133;1	2;1;30438;500							
31252	1	N﹏g c蕄 竜 Di謚 Dng	唐门耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3134;1	2;1;30438;500							
31253	1	N﹏g c蕄 竜 Di謚 Dng	唐门耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3135;1	2;1;30438;500							
31254	1	N﹏g c蕄 竜 Di謚 Dng	唐门耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3136;1	2;1;30438;500							
31255	1	N﹏g c蕄 竜 Di謚 Dng	唐门耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3137;1	2;1;30438;500							
31256	1	N﹏g c蕄 竜 Di謚 Dng	峨嵋佛家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3138;1	2;1;30438;500							
31257	1	N﹏g c蕄 竜 Di謚 Dng	峨嵋佛家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3139;1	2;1;30438;500							
31258	1	N﹏g c蕄 竜 Di謚 Dng	峨嵋俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3140;1	2;1;30438;500							
31259	1	N﹏g c蕄 竜 Di謚 Dng	峨嵋俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3141;1	2;1;30438;500							
31260	1	N﹏g c蕄 竜 Di謚 Dng	丐帮净衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3142;1	2;1;30438;500							
31261	1	N﹏g c蕄 竜 Di謚 Dng	丐帮净衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3143;1	2;1;30438;500							
31262	1	N﹏g c蕄 竜 Di謚 Dng	丐帮净衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3144;1	2;1;30438;500							
31263	1	N﹏g c蕄 竜 Di謚 Dng	丐帮净衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3145;1	2;1;30438;500							
31264	1	N﹏g c蕄 竜 Di謚 Dng	丐帮污衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3146;1	2;1;30438;500							
31265	1	N﹏g c蕄 竜 Di謚 Dng	丐帮污衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3147;1	2;1;30438;500							
31266	1	N﹏g c蕄 竜 Di謚 Dng	丐帮污衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3148;1	2;1;30438;500							
31267	1	N﹏g c蕄 竜 Di謚 Dng	丐帮污衣耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3149;1	2;1;30438;500							
31268	1	N﹏g c蕄 竜 Di謚 Dng	武当道家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3150;1	2;1;30438;500							
31269	1	N﹏g c蕄 竜 Di謚 Dng	武当道家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3151;1	2;1;30438;500							
31270	1	N﹏g c蕄 竜 Di謚 Dng	武当道家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3152;1	2;1;30438;500							
31271	1	N﹏g c蕄 竜 Di謚 Dng	武当道家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3153;1	2;1;30438;500							
31272	1	N﹏g c蕄 竜 Di謚 Dng	武当俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3154;1	2;1;30438;500							
31273	1	N﹏g c蕄 竜 Di謚 Dng	武当俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3155;1	2;1;30438;500							
31274	1	N﹏g c蕄 竜 Di謚 Dng	武当俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3156;1	2;1;30438;500							
31275	1	N﹏g c蕄 竜 Di謚 Dng	武当俗家耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3157;1	2;1;30438;500							
31276	1	N﹏g c蕄 竜 Di謚 Dng	杨门枪骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3158;1	2;1;30438;500							
31277	1	N﹏g c蕄 竜 Di謚 Dng	杨门枪骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3159;1	2;1;30438;500							
31278	1	N﹏g c蕄 竜 Di謚 Dng	杨门枪骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3160;1	2;1;30438;500							
31279	1	N﹏g c蕄 竜 Di謚 Dng	杨门枪骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3161;1	2;1;30438;500							
31280	1	N﹏g c蕄 竜 Di謚 Dng	杨门弓骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3162;1	2;1;30438;500							
31281	1	N﹏g c蕄 竜 Di謚 Dng	杨门弓骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3163;1	2;1;30438;500							
31282	1	N﹏g c蕄 竜 Di謚 Dng	杨门弓骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3164;1	2;1;30438;500							
31283	1	N﹏g c蕄 竜 Di謚 Dng	杨门弓骑耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3165;1	2;1;30438;500							
31284	1	N﹏g c蕄 竜 Di謚 Dng	五毒邪侠耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3166;1	2;1;30438;500							
31285	1	N﹏g c蕄 竜 Di謚 Dng	五毒邪侠耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3167;1	2;1;30438;500							
31286	1	N﹏g c蕄 竜 Di謚 Dng	五毒邪侠耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3168;1	2;1;30438;500							
31287	1	N﹏g c蕄 竜 Di謚 Dng	五毒邪侠耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3169;1	2;1;30438;500							
31288	1	N﹏g c蕄 竜 Di謚 Dng	五毒蛊师耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3170;1	2;1;30438;500							
31289	1	N﹏g c蕄 竜 Di謚 Dng	五毒蛊师耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3171;1	2;1;30438;500							
31290	1	N﹏g c蕄 竜 Di謚 Dng	五毒蛊师耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3172;1	2;1;30438;500							
31291	1	N﹏g c蕄 竜 Di謚 Dng	五毒蛊师耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3173;1	2;1;30438;500							
31292	1	N﹏g c蕄 竜 Di謚 Dng	昆仑天师耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3174;1	2;1;30438;500							
31293	1	N﹏g c蕄 竜 Di謚 Dng	昆仑天师耀阳衣+500个金纹虎符至战狂衣		reduce_enhance7	"ч cng h鉧 tr?v?0, kh玭g b秓 l璾 hi謚 qu?nh h錸"							0;100;3175;1	2;1;30438;500							
